#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037509155.1       -          msaprobs_alignment_4742434 -                  0 1138.7   9.3  2.2e-185  627.2   0.3   2.5   3   0   0   3   3   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2       -          msaprobs_alignment_4742434 -                  0 1104.4  22.8  1.7e-166  564.8   2.1   2.9   2   2   1   4   4   2   2 LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_031525579.1       -          msaprobs_alignment_4742434 -            5.9e-68  239.2   0.3   1.2e-67  238.2   0.3   1.5   1   1   0   1   1   1   1 hyaluronan synthase 2 [Papio anubis]
XP_031525580.1       -          msaprobs_alignment_4742434 -            5.9e-68  239.2   0.3   1.2e-67  238.2   0.3   1.5   1   1   0   1   1   1   1 hyaluronan synthase 2 [Papio anubis]
XP_031525581.1       -          msaprobs_alignment_4742434 -            5.9e-68  239.2   0.3   1.2e-67  238.2   0.3   1.5   1   1   0   1   1   1   1 hyaluronan synthase 2 [Papio anubis]
XP_041947512.1       -          msaprobs_alignment_4742434 -            1.8e-67  237.6   7.6   2.2e-67  237.3   7.6   1.0   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Alosa sapidissima]
XP_034304651.1       -          msaprobs_alignment_4742434 -            2.5e-67  237.2  32.8   3.6e-56  200.3  12.9   3.5   2   1   2   4   4   2   2 uncharacterized protein LOC105321379 isoform X1 [Crassostrea gigas]
XP_043363327.1       -          msaprobs_alignment_4742434 -            2.2e-65  230.7   1.1   4.3e-65  229.8   1.1   1.5   1   1   0   1   1   1   1 hyaluronan synthase 2 isoform X2 [Dermochelys coriacea]
XP_038244222.2       -          msaprobs_alignment_4742434 -            2.3e-65  230.7   0.9   4.7e-65  229.7   0.9   1.5   1   1   0   1   1   1   1 hyaluronan synthase 2 isoform X1 [Dermochelys coriacea]
XP_038958527.1       -          msaprobs_alignment_4742434 -            3.9e-65  229.9   0.0   2.5e-64  227.3   0.0   2.1   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Rattus norvegicus]
XP_019834315.1       -          msaprobs_alignment_4742434 -            5.4e-65  229.5   0.0   4.6e-64  226.4   0.0   2.2   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 1 [Bos indicus]
XP_024911637.1       -          msaprobs_alignment_4742434 -            1.1e-59  211.9   2.9   3.3e-29  111.2   0.2   3.3   2   2   1   3   3   3   3 chitin synthase chs-2-like [Cynoglossus semilaevis]
XP_035623212.1       -          msaprobs_alignment_4742434 -            1.1e-58  208.6  14.3   1.8e-36  135.2  14.7   3.9   1   1   1   2   2   2   2 hyaluronan synthase 1-like [Oncorhynchus keta]
XP_006641657.1       -          msaprobs_alignment_4742434 -            5.4e-58  206.3   7.4   3.6e-35  130.9   7.9   3.9   2   2   0   2   2   2   2 PREDICTED: uncharacterized protein LOC102693980 [Lepisosteus oculatus]
XP_041107400.1       -          msaprobs_alignment_4742434 -            4.3e-57  203.4  13.1     2e-55  197.8   8.9   2.9   1   1   2   3   3   3   1 uncharacterized protein LOC121316388 [Polyodon spathula]
XP_026086048.1       -          msaprobs_alignment_4742434 -            7.3e-55  196.0   0.1   8.3e-55  195.8   0.1   1.0   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Carassius auratus]
XP_037301253.1       -          msaprobs_alignment_4742434 -            2.4e-52  187.7   0.9   2.6e-52  187.5   0.9   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Manduca sexta]
XP_036355894.1       -          msaprobs_alignment_4742434 -            4.2e-51  183.6   2.4   5.1e-51  183.3   2.4   1.1   1   0   0   1   1   1   1 chitin synthase chs-1-like [Octopus vulgaris]
XP_028975888.2       -          msaprobs_alignment_4742434 -            4.2e-50  180.3   0.2   6.1e-50  179.7   0.2   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Esox lucius]
XP_037739448.2       -          msaprobs_alignment_4742434 -            4.9e-50  180.0   0.0   1.2e-49  178.7   0.0   1.6   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Chelonia mydas]
XP_032835949.1       -          msaprobs_alignment_4742434 -              8e-49  176.0   8.7     2e-39  145.0   0.3   3.2   1   1   2   3   3   2   2 uncharacterized protein LOC116957733 [Petromyzon marinus]
XP_041922176.1       -          msaprobs_alignment_4742434 -            9.1e-48  172.5   5.4   4.8e-47  170.1   5.4   1.8   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-1-like, partial [Alosa sapidissima]
XP_011525186.1       -          msaprobs_alignment_4742434 -            9.5e-48  172.5   0.0   8.9e-47  169.3   0.0   2.2   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Homo sapiens]
XP_038239383.1       -          msaprobs_alignment_4742434 -            9.9e-46  165.8   0.7   2.8e-45  164.3   0.7   1.7   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Dermochelys coriacea]
XP_035624484.1       -          msaprobs_alignment_4742434 -            3.3e-44  160.8   0.5   5.9e-44  159.9   0.5   1.4   1   1   0   1   1   1   1 hyaluronan synthase 2-like, partial [Oncorhynchus keta]
XP_035669165.1       -          msaprobs_alignment_4742434 -            5.4e-43  156.8   2.0     2e-27  105.3   4.0   2.6   2   1   0   2   2   2   2 uncharacterized protein LOC118411193 [Branchiostoma floridae]
XP_021577368.2       -          msaprobs_alignment_4742434 -            1.9e-41  151.7   0.0   4.6e-40  147.1   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X4 [Ictidomys tridecemlineatus]
XP_040135017.1       -          msaprobs_alignment_4742434 -            1.9e-41  151.6   0.0   4.9e-40  147.0   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Ictidomys tridecemlineatus]
XP_041365067.1       -          msaprobs_alignment_4742434 -              2e-41  151.6  11.2     3e-41  151.0  11.2   1.3   1   1   0   1   1   1   1 chitin synthase-like [Gigantopelta aegis]
XP_032323443.1       -          msaprobs_alignment_4742434 -              3e-41  151.0   0.2   7.1e-41  149.8   0.2   1.5   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 2-like [Camelus ferus]
XP_043455455.1       -          msaprobs_alignment_4742434 -            2.9e-40  147.8   0.0   1.5e-38  142.1   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Prionailurus bengalensis]
XP_037038015.1       -          msaprobs_alignment_4742434 -            2.9e-40  147.7   7.0   2.9e-40  147.7   7.0   3.2   1   1   1   2   2   1   1 chitin synthase D-like isoform X1 [Bradysia coprophila]
XP_041374233.1       -          msaprobs_alignment_4742434 -            3.4e-40  147.5   0.5   5.5e-40  146.8   0.5   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_030153539.1       -          msaprobs_alignment_4742434 -            3.7e-40  147.4   0.0   1.9e-38  141.7   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Lynx canadensis]
XP_003998242.2       -          msaprobs_alignment_4742434 -            6.4e-40  146.6   0.0   3.3e-38  140.9   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Felis catus]
XP_022324976.1       -          msaprobs_alignment_4742434 -              7e-40  146.5   0.2   9.2e-40  146.1   0.2   1.1   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: uncharacterized protein LOC111125449 [Crassostrea virginica]
XP_034378113.1       -          msaprobs_alignment_4742434 -            7.6e-40  146.4   0.0   2.1e-38  141.6   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Arvicanthis niloticus]
XP_031197173.1       -          msaprobs_alignment_4742434 -            8.6e-40  146.2   0.0   2.5e-38  141.3   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X4 [Mastomys coucha]
XP_014683163.2       -          msaprobs_alignment_4742434 -            2.2e-39  144.8   0.0   1.6e-37  138.7   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Equus asinus]
NP_619515.1          -          msaprobs_alignment_4742434 -            2.3e-39  144.8   0.0   1.3e-37  139.0   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform b [Homo sapiens]
XP_018867522.1       -          msaprobs_alignment_4742434 -            2.3e-39  144.8   0.0   1.3e-37  139.0   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Gorilla gorilla gorilla]
XP_031197172.1       -          msaprobs_alignment_4742434 -            2.6e-39  144.6   0.0   7.6e-38  139.8   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Mastomys coucha]
XP_031197170.1       -          msaprobs_alignment_4742434 -            3.5e-39  144.2   0.0     1e-37  139.3   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Mastomys coucha]
XP_037062139.1       -          msaprobs_alignment_4742434 -            8.4e-39  142.9   0.0     4e-37  137.4   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Peromyscus leucopus]
XP_028333504.1       -          msaprobs_alignment_4742434 -            1.1e-38  142.5   0.0   4.5e-37  137.2   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Physeter catodon]
XP_025225301.1       -          msaprobs_alignment_4742434 -            2.1e-38  141.6   0.0   1.6e-36  135.4   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Theropithecus gelada]
XP_020138321.1       -          msaprobs_alignment_4742434 -            3.8e-38  140.7   0.0   2.1e-36  135.0   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X5 [Microcebus murinus]
XP_034561035.1       -          msaprobs_alignment_4742434 -            5.6e-38  140.2   2.3   6.7e-38  139.9   2.3   1.1   1   0   0   1   1   1   1 chitin synthase chs-2-like [Notolabrus celidotus]
XP_019791177.1       -          msaprobs_alignment_4742434 -            6.9e-37  136.6   0.0   8.1e-36  133.0   0.0   2.0   1   1   0   1   1   1   1 transport and Golgi organization protein 6 homolog isoform X3 [Tursiops truncatus]
XP_043874087.1       -          msaprobs_alignment_4742434 -            7.7e-35  129.8   0.1   4.2e-33  124.1   0.1   2.2   1   1   0   1   1   1   1 hyaluronan synthase 3-like, partial [Solea senegalensis]
XP_035252033.1       -          msaprobs_alignment_4742434 -            5.3e-33  123.8   0.0     1e-21   86.5   0.0   2.2   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X1 [Anguilla anguilla]
XP_035252034.1       -          msaprobs_alignment_4742434 -            5.3e-33  123.8   0.0     1e-21   86.5   0.0   2.2   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X1 [Anguilla anguilla]
XP_041347358.1       -          msaprobs_alignment_4742434 -            1.2e-28  109.4   0.1   1.3e-28  109.3   0.1   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_008420942.1       -          msaprobs_alignment_4742434 -            1.1e-27  106.2   1.6   1.4e-27  105.9   1.6   1.1   1   0   0   1   1   1   1 PREDICTED: uncharacterized protein LOC103472863 [Poecilia reticulata]
XP_041347062.1       -          msaprobs_alignment_4742434 -            3.8e-24   94.5  13.7   7.5e-24   93.5   8.8   2.0   1   1   1   2   2   2   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_034612882.1       -          msaprobs_alignment_4742434 -            5.5e-20   80.7   0.0     1e-19   79.9   0.0   1.3   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1-like [Trachemys scripta elegans]
XP_012526637.1       -          msaprobs_alignment_4742434 -            2.4e-17   72.0   2.9   2.6e-17   71.9   2.9   1.0   1   0   0   1   1   1   1 chitin synthase chs-1 [Monomorium pharaonis]
XP_022329366.1       -          msaprobs_alignment_4742434 -            1.6e-16   69.3  15.1   2.6e-15   65.3  15.1   2.1   1   1   0   1   1   1   1 uncharacterized protein LOC111128180 [Crassostrea virginica]
XP_041949291.1       -          msaprobs_alignment_4742434 -            5.5e-16   67.5   0.0   5.6e-16   67.5   0.0   1.0   1   0   0   1   1   1   1 chitin synthase chs-1-like [Alosa sapidissima]
XP_033492648.1       -          msaprobs_alignment_4742434 -            2.3e-15   65.5   0.0   2.6e-15   65.3   0.0   1.0   1   0   0   1   1   1   1 chitin synthase chs-1-like [Epinephelus lanceolatus]
XP_033492649.1       -          msaprobs_alignment_4742434 -            2.3e-15   65.5   0.0   2.6e-15   65.3   0.0   1.0   1   0   0   1   1   1   1 chitin synthase chs-1-like [Epinephelus lanceolatus]
XP_008420943.1       -          msaprobs_alignment_4742434 -            3.9e-14   61.4   1.2   4.3e-14   61.3   1.2   1.1   1   0   0   1   1   1   1 PREDICTED: uncharacterized protein LOC103472864 [Poecilia reticulata]
XP_037553221.1       -          msaprobs_alignment_4742434 -            2.8e-13   58.6   0.1   3.2e-13   58.4   0.1   1.0   1   0   0   1   1   1   1 chitin synthase chs-1-like, partial [Nematolebias whitei]
XP_025095095.1       -          msaprobs_alignment_4742434 -            3.3e-13   58.3   0.0   9.9e-07   36.9   0.0   2.2   2   0   0   2   2   2   2 uncharacterized protein LOC112564466 [Pomacea canaliculata]
XP_022311945.1       -          msaprobs_alignment_4742434 -            2.4e-12   55.5   0.0   3.1e-12   55.1   0.0   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC111117154 [Crassostrea virginica]
XP_014045047.1       -          msaprobs_alignment_4742434 -              3e-12   55.2   0.3   5.3e-12   54.4   0.1   1.4   1   1   0   1   1   1   1 PREDICTED: uncharacterized protein LOC106598527, partial [Salmo salar]
XP_022329380.1       -          msaprobs_alignment_4742434 -            3.3e-12   55.1   0.0   3.9e-12   54.8   0.0   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC111128187, partial [Crassostrea virginica]
XP_014045035.1       -          msaprobs_alignment_4742434 -            5.6e-12   54.3   0.1   5.6e-12   54.3   0.1   1.7   2   1   0   2   2   1   1 PREDICTED: uncharacterized protein LOC106598515, partial [Salmo salar]
XP_032363513.1       -          msaprobs_alignment_4742434 -            2.5e-11   52.1   0.2   2.9e-11   51.9   0.2   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Etheostoma spectabile]
XP_031150651.2       -          msaprobs_alignment_4742434 -            1.6e-10   49.5   0.7   1.6e-10   49.5   0.7   2.0   2   1   0   2   2   1   1 chitin synthase chs-1-like [Sander lucioperca]
XP_035669152.1       -          msaprobs_alignment_4742434 -            4.1e-10   48.1   5.1   3.1e-08   41.9   0.1   2.1   2   0   0   2   2   2   1 uncharacterized protein LOC118411181 [Branchiostoma floridae]
XP_022329457.1       -          msaprobs_alignment_4742434 -            6.5e-10   47.5   0.1   7.9e-10   47.2   0.1   1.0   1   0   0   1   1   1   1 uncharacterized protein LOC111128243 [Crassostrea virginica]
XP_034748681.1       -          msaprobs_alignment_4742434 -            1.5e-09   46.3   0.0   1.5e-09   46.3   0.0   2.1   2   1   0   2   2   1   1 chitin synthase chs-1-like [Etheostoma cragini]
XP_034777353.1       -          msaprobs_alignment_4742434 -            2.5e-09   45.5   0.2   2.7e-09   45.4   0.2   1.0   1   0   0   1   1   1   1 chitin synthase chs-1-like, partial [Acipenser ruthenus]
XP_033860794.1       -          msaprobs_alignment_4742434 -            1.1e-07   40.1   0.1   1.1e-07   40.1   0.1   2.0   2   0   0   2   2   1   1 uncharacterized protein LOC117403046 [Acipenser ruthenus]
XP_029656222.2       -          msaprobs_alignment_4742434 -            1.7e-07   39.5   6.9   3.1e-07   38.6   6.9   1.4   1   1   0   1   1   1   1 uncharacterized protein LOC115230150 [Octopus vulgaris]
XP_036355895.1       -          msaprobs_alignment_4742434 -            1.7e-07   39.5   4.1   3.3e-07   38.5   4.1   1.4   1   1   0   1   1   1   1 uncharacterized protein LOC118760849 [Octopus vulgaris]
XP_032835945.1       -          msaprobs_alignment_4742434 -            1.3e-06   36.6   0.0   1.6e-06   36.3   0.0   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC116957729 isoform X3 [Petromyzon marinus]
XP_042565513.1       -          msaprobs_alignment_4742434 -              4e-06   34.9   0.4   4.2e-06   34.9   0.4   1.1   1   0   0   1   1   1   1 chitin synthase chs-1-like [Clupea harengus]
XP_034773093.1       -          msaprobs_alignment_4742434 -            5.1e-06   34.6   0.3   5.1e-06   34.6   0.3   1.1   1   0   0   1   1   1   1 chitin synthase-like [Acipenser ruthenus]
XP_034773096.1       -          msaprobs_alignment_4742434 -            5.1e-06   34.6   0.3   5.1e-06   34.6   0.3   1.1   1   0   0   1   1   1   1 chitin synthase-like [Acipenser ruthenus]
XP_035848946.1       -          msaprobs_alignment_4742434 -            9.3e-06   33.7   0.1   9.3e-06   33.7   0.1   2.2   1   1   1   3   3   1   1 uncharacterized protein LOC118493404 [Sander lucioperca]
XP_032363511.1       -          msaprobs_alignment_4742434 -            9.4e-06   33.7   0.3   1.2e-05   33.4   0.3   1.1   1   0   0   1   1   1   1 chitin synthase-like [Etheostoma spectabile]
XP_022537288.1       -          msaprobs_alignment_4742434 -            1.1e-05   33.5   2.3   1.1e-05   33.5   2.3   1.5   1   1   0   1   1   1   1 uncharacterized protein LOC111195146 [Astyanax mexicanus]
XP_022329523.1       -          msaprobs_alignment_4742434 -            1.1e-05   33.4   0.0   1.1e-05   33.4   0.0   1.6   1   1   0   2   2   1   1 uncharacterized protein LOC111128272 [Crassostrea virginica]
XP_043892515.1       -          msaprobs_alignment_4742434 -            2.1e-05   32.6   0.1   2.1e-05   32.6   0.1   1.2   1   0   0   1   1   1   1 chitin synthase-like [Solea senegalensis]
XP_030367183.1       -          msaprobs_alignment_4742434 -            2.3e-05   32.5   8.1   2.3e-05   32.5   8.1   1.5   1   1   1   2   2   1   1 U3 small nucleolar RNA-associated protein 4 homolog [Strigops habroptila]
XP_032813334.1       -          msaprobs_alignment_4742434 -            0.00018   29.4   0.0   0.00018   29.4   0.0   1.1   1   0   0   1   1   1   1 chitin synthase-like [Petromyzon marinus]
XP_032835943.1       -          msaprobs_alignment_4742434 -            0.00024   29.0   0.0   0.00024   29.0   0.0   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC116957729 isoform X1 [Petromyzon marinus]
XP_022329499.1       -          msaprobs_alignment_4742434 -            0.00054   27.9   0.2   0.00054   27.9   0.2   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC111128257 [Crassostrea virginica]
XP_022329383.1       -          msaprobs_alignment_4742434 -             0.0017   26.3   0.1    0.0018   26.1   0.1   1.1   1   0   0   1   1   1   1 uncharacterized protein LOC111128191 [Crassostrea virginica]
